order_id,order_date,product_id,product_name,category,region,channel,quantity,unit_price,discount_pct,revenue,cost,profit,returned,customer_id
504433,2024-02-06,1023,Water Bottle,Sports,Middle East,Website,2,55.97,0.0,111.94,56.76,55.18,0,C01247
504434,2024-02-07,1014,Hoodie,Apparel,Middle East,Mobile App,1,71.73,0.0,71.73,49.43,22.3,0,C00286
504435,2024-09-11,1006,Coffee Maker,Home & Kitchen,Europe,Website,1,110.15,0.05,104.64,67.43,37.21,0,C01597
504436,2024-04-06,1001,Smart Watch,Electronics,Europe,Mobile App,1,123.31,0.0,123.31,59.9,63.41,0,C00974
504437,2025-10-10,1021,Dumbbells,Sports,Latin America,Website,1,18.19,0.0,18.19,7.58,10.61,0,C00642
504438,2024-10-08,1021,Dumbbells,Sports,Asia Pacific,Marketplace,1,18.19,0.0,18.19,7.58,10.61,0,C01460
504439,2025-12-06,1016,Shampoo,Beauty,Middle East,Website,1,24.14,0.0,24.14,9.88,14.26,0,C01392
504440,2025-06-20,1019,Sunscreen,Beauty,Middle East,Website,2,106.12,0.1,191.02,112.64,78.38,1,C00365
504441,2024-03-19,1001,Smart Watch,Electronics,Asia Pacific,Website,1,123.31,0.0,123.31,59.9,63.41,0,C00988
504442,2024-05-30,1010,T-Shirt,Apparel,Middle East,Marketplace,1,79.05,0.0,79.05,50.89,28.16,0,C00681
504443,2025-10-15,1005,Air Fryer,Home & Kitchen,North America,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00030
504444,2024-03-21,1013,Sneakers,Apparel,Asia Pacific,Marketplace,1,39.27,0.05,37.31,19.98,17.33,0,C00701
504445,2024-11-05,1015,Face Serum,Beauty,Latin America,Website,1,80.28,0.0,80.28,50.57,29.71,1,C00577
504446,2024-07-07,1020,Yoga Mat,Sports,Asia Pacific,Mobile App,1,27.52,0.1,24.77,14.15,10.62,0,C00613
504447,2024-03-22,1017,Moisturizer,Beauty,Latin America,Marketplace,2,177.23,0.1,319.01,154.84,164.17,0,C01179
504448,2024-07-15,1015,Face Serum,Beauty,Middle East,Website,1,80.28,0.0,80.28,50.57,29.71,0,C00046
504449,2024-11-06,1007,Blender,Home & Kitchen,Middle East,Mobile App,2,29.86,0.0,59.72,37.28,22.44,0,C00221
504450,2024-09-06,1000,Wireless Earbuds,Electronics,North America,Website,2,80.93,0.0,161.86,66.18,95.68,0,C00719
504451,2025-04-29,1018,Lipstick,Beauty,Europe,Mobile App,1,41.98,0.0,41.98,27.85,14.13,0,C00224
504452,2025-03-23,1017,Moisturizer,Beauty,Asia Pacific,Mobile App,1,177.23,0.0,177.23,77.42,99.81,0,C00590
504453,2024-07-09,1013,Sneakers,Apparel,Asia Pacific,Mobile App,1,39.27,0.0,39.27,19.98,19.29,0,C01325
504454,2024-02-16,1004,USB-C Hub,Electronics,Middle East,Website,3,109.12,0.0,327.36,150.24,177.12,0,C00721
504455,2024-07-04,1014,Hoodie,Apparel,Asia Pacific,Website,1,71.73,0.05,68.14,49.43,18.71,0,C00863
504456,2025-02-20,1016,Shampoo,Beauty,Europe,Website,2,24.14,0.0,48.28,19.76,28.52,0,C00453
504457,2025-02-28,1017,Moisturizer,Beauty,Europe,Website,1,177.23,0.0,177.23,77.42,99.81,0,C01768
504458,2025-04-18,1016,Shampoo,Beauty,Middle East,Mobile App,1,24.14,0.2,19.31,9.88,9.43,0,C01532
504459,2025-10-12,1001,Smart Watch,Electronics,Asia Pacific,Website,2,123.31,0.0,246.62,119.8,126.82,0,C01196
504460,2024-08-18,1005,Air Fryer,Home & Kitchen,North America,Mobile App,1,16.13,0.1,14.52,6.54,7.98,0,C01734
504461,2024-08-14,1014,Hoodie,Apparel,North America,Mobile App,1,71.73,0.0,71.73,49.43,22.3,0,C00485
504462,2025-12-30,1017,Moisturizer,Beauty,Middle East,Mobile App,1,177.23,0.0,177.23,77.42,99.81,0,C00876
504463,2025-08-25,1001,Smart Watch,Electronics,Latin America,Mobile App,3,123.31,0.0,369.93,179.7,190.23,0,C01130
504464,2024-12-02,1020,Yoga Mat,Sports,Middle East,Website,1,27.52,0.05,26.14,14.15,11.99,0,C00442
504465,2025-07-25,1012,Jacket,Apparel,North America,Website,1,88.76,0.0,88.76,39.21,49.55,0,C01051
504466,2024-11-23,1011,Jeans,Apparel,Asia Pacific,Mobile App,1,48.52,0.0,48.52,26.91,21.61,0,C01610
504467,2024-06-04,1020,Yoga Mat,Sports,Latin America,Marketplace,2,27.52,0.0,55.04,28.3,26.74,0,C00656
504468,2025-05-25,1022,Running Shoes,Sports,Europe,Mobile App,1,51.96,0.0,51.96,24.41,27.55,0,C01091
504469,2024-06-23,1023,Water Bottle,Sports,Latin America,Website,1,55.97,0.15,47.57,28.38,19.19,0,C01783
504470,2024-02-03,1008,Cookware Set,Home & Kitchen,Middle East,Marketplace,1,55.01,0.0,55.01,27.82,27.19,1,C00707
504471,2025-10-08,1014,Hoodie,Apparel,Latin America,Mobile App,1,71.73,0.0,71.73,49.43,22.3,0,C00170
504472,2024-12-19,1012,Jacket,Apparel,North America,Website,2,88.76,0.1,159.77,78.42,81.35,0,C00033
504473,2025-06-26,1012,Jacket,Apparel,Asia Pacific,Website,1,88.76,0.0,88.76,39.21,49.55,0,C01728
504474,2024-11-18,1008,Cookware Set,Home & Kitchen,Latin America,Mobile App,1,55.01,0.05,52.26,27.82,24.44,0,C01723
504475,2024-01-31,1020,Yoga Mat,Sports,Europe,Mobile App,4,27.52,0.0,110.08,56.6,53.48,0,C00579
504476,2024-06-19,1006,Coffee Maker,Home & Kitchen,Middle East,Website,1,110.15,0.0,110.15,67.43,42.72,0,C00840
504477,2025-03-17,1014,Hoodie,Apparel,Latin America,Marketplace,1,71.73,0.0,71.73,49.43,22.3,0,C00263
504478,2024-01-24,1003,Laptop Stand,Electronics,Asia Pacific,Mobile App,3,22.02,0.1,59.45,28.08,31.37,0,C00445
504479,2025-05-17,1018,Lipstick,Beauty,Europe,Website,1,41.98,0.0,41.98,27.85,14.13,0,C00435
504480,2025-07-04,1004,USB-C Hub,Electronics,Europe,Website,1,109.12,0.0,109.12,50.08,59.04,0,C01472
504481,2024-05-06,1022,Running Shoes,Sports,North America,Website,1,51.96,0.0,51.96,24.41,27.55,0,C01482
504482,2024-08-04,1007,Blender,Home & Kitchen,North America,Mobile App,1,29.86,0.0,29.86,18.64,11.22,0,C01272
504483,2024-07-01,1015,Face Serum,Beauty,Europe,Mobile App,1,80.28,0.1,72.25,50.57,21.68,0,C00250
504484,2025-02-14,1006,Coffee Maker,Home & Kitchen,Middle East,Website,1,110.15,0.0,110.15,67.43,42.72,0,C00352
504485,2024-08-10,1003,Laptop Stand,Electronics,Latin America,Marketplace,1,22.02,0.0,22.02,9.36,12.66,0,C01072
504486,2024-10-12,1019,Sunscreen,Beauty,Asia Pacific,Mobile App,2,106.12,0.2,169.79,112.64,57.15,0,C00073
504487,2025-10-07,1005,Air Fryer,Home & Kitchen,North America,Mobile App,1,16.13,0.2,12.9,6.54,6.36,0,C00729
504488,2025-12-04,1010,T-Shirt,Apparel,Asia Pacific,Mobile App,2,79.05,0.0,158.1,101.78,56.32,0,C00028
504489,2025-06-29,1000,Wireless Earbuds,Electronics,Latin America,Website,2,80.93,0.1,145.67,66.18,79.49,0,C00777
504490,2025-02-17,1014,Hoodie,Apparel,Latin America,Mobile App,1,71.73,0.0,71.73,49.43,22.3,0,C01322
504491,2024-10-20,1002,Bluetooth Speaker,Electronics,Latin America,Website,2,26.25,0.0,52.5,33.4,19.1,0,C01373
504492,2024-06-30,1008,Cookware Set,Home & Kitchen,Latin America,Website,1,55.01,0.0,55.01,27.82,27.19,0,C00876
504493,2025-06-29,1024,Resistance Bands,Sports,Asia Pacific,Mobile App,1,73.75,0.15,62.69,46.0,16.69,0,C00556
504494,2025-11-02,1023,Water Bottle,Sports,Europe,Mobile App,2,55.97,0.05,106.34,56.76,49.58,0,C01356
504495,2024-04-10,1005,Air Fryer,Home & Kitchen,Latin America,Mobile App,1,16.13,0.15,13.71,6.54,7.17,0,C01758
504496,2025-03-04,1001,Smart Watch,Electronics,Latin America,Website,2,123.31,0.0,246.62,119.8,126.82,0,C00825
504497,2025-10-13,1011,Jeans,Apparel,North America,Mobile App,2,48.52,0.0,97.04,53.82,43.22,0,C00677
504498,2024-05-21,1012,Jacket,Apparel,Middle East,Mobile App,1,88.76,0.0,88.76,39.21,49.55,0,C00795
504499,2024-03-23,1024,Resistance Bands,Sports,Middle East,Mobile App,1,73.75,0.0,73.75,46.0,27.75,0,C01336
504500,2025-02-22,1006,Coffee Maker,Home & Kitchen,North America,Website,1,110.15,0.0,110.15,67.43,42.72,0,C00227
504501,2024-09-12,1023,Water Bottle,Sports,Europe,Mobile App,1,55.97,0.0,55.97,28.38,27.59,0,C00470
504502,2025-04-28,1003,Laptop Stand,Electronics,North America,Marketplace,1,22.02,0.05,20.92,9.36,11.56,0,C00874
504503,2024-01-24,1007,Blender,Home & Kitchen,Middle East,Marketplace,1,29.86,0.15,25.38,18.64,6.74,0,C01011
504504,2025-10-31,1005,Air Fryer,Home & Kitchen,Latin America,Mobile App,1,16.13,0.0,16.13,6.54,9.59,0,C00254
504505,2024-07-16,1008,Cookware Set,Home & Kitchen,Europe,Website,4,55.01,0.0,220.04,111.28,108.76,0,C00543
504506,2024-09-02,1002,Bluetooth Speaker,Electronics,Europe,Website,1,26.25,0.0,26.25,16.7,9.55,0,C00306
504507,2025-12-30,1013,Sneakers,Apparel,Europe,Website,2,39.27,0.0,78.54,39.96,38.58,0,C00290
504508,2024-10-27,1001,Smart Watch,Electronics,North America,Marketplace,1,123.31,0.05,117.14,59.9,57.24,0,C01207
504509,2024-07-30,1017,Moisturizer,Beauty,Middle East,Website,1,177.23,0.0,177.23,77.42,99.81,0,C01754
504510,2024-09-07,1004,USB-C Hub,Electronics,Middle East,Website,1,109.12,0.0,109.12,50.08,59.04,0,C01706
504511,2024-09-04,1008,Cookware Set,Home & Kitchen,Europe,Marketplace,1,55.01,0.0,55.01,27.82,27.19,0,C00843
504512,2025-05-27,1024,Resistance Bands,Sports,North America,Mobile App,1,73.75,0.05,70.06,46.0,24.06,0,C00112
504513,2024-12-05,1016,Shampoo,Beauty,Europe,Website,1,24.14,0.0,24.14,9.88,14.26,0,C01358
504514,2024-03-12,1022,Running Shoes,Sports,North America,Mobile App,2,51.96,0.1,93.53,48.82,44.71,0,C00192
504515,2025-11-29,1018,Lipstick,Beauty,Latin America,Marketplace,1,41.98,0.0,41.98,27.85,14.13,0,C01095
504516,2025-04-26,1013,Sneakers,Apparel,Latin America,Website,1,39.27,0.0,39.27,19.98,19.29,0,C01471
504517,2025-03-03,1007,Blender,Home & Kitchen,Asia Pacific,Marketplace,1,29.86,0.0,29.86,18.64,11.22,0,C01387
504518,2025-07-04,1019,Sunscreen,Beauty,North America,Mobile App,2,106.12,0.1,191.02,112.64,78.38,0,C00174
504519,2025-09-13,1021,Dumbbells,Sports,Middle East,Mobile App,2,18.19,0.0,36.38,15.16,21.22,0,C00257
504520,2025-03-25,1023,Water Bottle,Sports,Latin America,Mobile App,1,55.97,0.0,55.97,28.38,27.59,0,C00491
504521,2024-03-02,1011,Jeans,Apparel,Asia Pacific,Mobile App,1,48.52,0.0,48.52,26.91,21.61,0,C00445
504522,2024-02-10,1003,Laptop Stand,Electronics,Asia Pacific,Website,1,22.02,0.0,22.02,9.36,12.66,0,C00936
504523,2025-06-07,1018,Lipstick,Beauty,Latin America,Website,1,41.98,0.0,41.98,27.85,14.13,0,C00014
504524,2024-05-07,1000,Wireless Earbuds,Electronics,North America,Website,2,80.93,0.0,161.86,66.18,95.68,0,C00069
504525,2024-09-25,1009,Vacuum Cleaner,Home & Kitchen,Middle East,Mobile App,3,64.34,0.0,193.02,112.2,80.82,0,C01429
504526,2024-04-24,1018,Lipstick,Beauty,Europe,Website,3,41.98,0.0,125.94,83.55,42.39,0,C00437
504527,2025-11-03,1015,Face Serum,Beauty,Asia Pacific,Website,1,80.28,0.05,76.27,50.57,25.7,0,C00229
504528,2024-09-05,1015,Face Serum,Beauty,Latin America,Website,1,80.28,0.0,80.28,50.57,29.71,0,C00301
504529,2024-04-09,1010,T-Shirt,Apparel,Asia Pacific,Mobile App,2,79.05,0.0,158.1,101.78,56.32,0,C01711
504530,2024-03-16,1012,Jacket,Apparel,Latin America,Marketplace,1,88.76,0.05,84.32,39.21,45.11,0,C00646
504531,2025-05-18,1017,Moisturizer,Beauty,Europe,Mobile App,2,177.23,0.0,354.46,154.84,199.62,0,C00826
504532,2024-12-16,1014,Hoodie,Apparel,Asia Pacific,Mobile App,2,71.73,0.0,143.46,98.86,44.6,0,C01144
504533,2024-12-04,1015,Face Serum,Beauty,Latin America,Mobile App,1,80.28,0.0,80.28,50.57,29.71,0,C00960
504534,2025-08-04,1013,Sneakers,Apparel,Asia Pacific,Mobile App,2,39.27,0.0,78.54,39.96,38.58,1,C00890
504535,2024-05-23,1002,Bluetooth Speaker,Electronics,Europe,Mobile App,1,26.25,0.0,26.25,16.7,9.55,0,C00822
504536,2024-01-27,1010,T-Shirt,Apparel,Europe,Marketplace,2,79.05,0.2,126.48,101.78,24.7,0,C00780
504537,2025-07-31,1014,Hoodie,Apparel,Asia Pacific,Mobile App,1,71.73,0.0,71.73,49.43,22.3,0,C00738
504538,2024-11-10,1017,Moisturizer,Beauty,Europe,Mobile App,2,177.23,0.0,354.46,154.84,199.62,0,C00020
504539,2024-11-08,1017,Moisturizer,Beauty,Latin America,Mobile App,1,177.23,0.0,177.23,77.42,99.81,0,C00668
504540,2025-11-20,1024,Resistance Bands,Sports,Asia Pacific,Website,1,73.75,0.0,73.75,46.0,27.75,0,C01460
504541,2025-12-12,1010,T-Shirt,Apparel,Europe,Website,2,79.05,0.0,158.1,101.78,56.32,0,C00291
504542,2024-10-26,1012,Jacket,Apparel,Latin America,Website,4,88.76,0.0,355.04,156.84,198.2,0,C01789
504543,2024-08-21,1003,Laptop Stand,Electronics,North America,Marketplace,1,22.02,0.1,19.82,9.36,10.46,0,C00399
504544,2025-08-20,1010,T-Shirt,Apparel,Asia Pacific,Website,1,79.05,0.05,75.1,50.89,24.21,0,C00696
504545,2024-01-13,1005,Air Fryer,Home & Kitchen,Asia Pacific,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00975
504546,2025-06-04,1014,Hoodie,Apparel,Middle East,Website,1,71.73,0.0,71.73,49.43,22.3,0,C00688
504547,2025-09-25,1024,Resistance Bands,Sports,Europe,Marketplace,1,73.75,0.05,70.06,46.0,24.06,0,C00259
504548,2025-10-21,1000,Wireless Earbuds,Electronics,Europe,Mobile App,2,80.93,0.1,145.67,66.18,79.49,0,C01132
504549,2025-05-28,1018,Lipstick,Beauty,Asia Pacific,Mobile App,2,41.98,0.0,83.96,55.7,28.26,0,C01582
504550,2025-01-22,1000,Wireless Earbuds,Electronics,Latin America,Mobile App,2,80.93,0.0,161.86,66.18,95.68,0,C00203
504551,2025-06-21,1013,Sneakers,Apparel,Latin America,Website,2,39.27,0.0,78.54,39.96,38.58,0,C00006
504552,2025-01-23,1010,T-Shirt,Apparel,North America,Mobile App,1,79.05,0.05,75.1,50.89,24.21,0,C00088
504553,2024-03-07,1018,Lipstick,Beauty,Asia Pacific,Website,1,41.98,0.2,33.58,27.85,5.73,0,C01236
504554,2024-07-30,1013,Sneakers,Apparel,Europe,Website,1,39.27,0.0,39.27,19.98,19.29,0,C01769
504555,2025-09-15,1022,Running Shoes,Sports,North America,Mobile App,1,51.96,0.0,51.96,24.41,27.55,0,C01317
504556,2024-12-31,1007,Blender,Home & Kitchen,Latin America,Website,1,29.86,0.0,29.86,18.64,11.22,0,C00262
504557,2025-10-15,1021,Dumbbells,Sports,North America,Mobile App,1,18.19,0.05,17.28,7.58,9.7,0,C00977
504558,2025-06-20,1004,USB-C Hub,Electronics,Europe,Mobile App,4,109.12,0.1,392.83,200.32,192.51,0,C01241
504559,2025-01-07,1015,Face Serum,Beauty,North America,Website,2,80.28,0.0,160.56,101.14,59.42,0,C01653
504560,2024-04-11,1004,USB-C Hub,Electronics,Asia Pacific,Mobile App,1,109.12,0.0,109.12,50.08,59.04,0,C00186
504561,2024-10-04,1004,USB-C Hub,Electronics,Middle East,Marketplace,1,109.12,0.05,103.66,50.08,53.58,0,C01269
504562,2025-07-04,1002,Bluetooth Speaker,Electronics,North America,Marketplace,2,26.25,0.1,47.25,33.4,13.85,1,C00544
504563,2024-02-27,1018,Lipstick,Beauty,Latin America,Mobile App,3,41.98,0.1,113.35,83.55,29.8,0,C00309
504564,2024-09-10,1006,Coffee Maker,Home & Kitchen,Europe,Website,1,110.15,0.05,104.64,67.43,37.21,0,C00601
504565,2024-07-06,1009,Vacuum Cleaner,Home & Kitchen,Europe,Website,1,64.34,0.05,61.12,37.4,23.72,0,C01672
504566,2025-04-12,1000,Wireless Earbuds,Electronics,Europe,Website,1,80.93,0.05,76.88,33.09,43.79,0,C01291
504567,2025-09-15,1005,Air Fryer,Home & Kitchen,Asia Pacific,Mobile App,1,16.13,0.05,15.32,6.54,8.78,0,C01215
504568,2024-04-03,1005,Air Fryer,Home & Kitchen,Europe,Mobile App,1,16.13,0.2,12.9,6.54,6.36,0,C01028
504569,2024-03-06,1003,Laptop Stand,Electronics,Europe,Mobile App,1,22.02,0.0,22.02,9.36,12.66,0,C00110
504570,2024-03-03,1023,Water Bottle,Sports,Europe,Website,2,55.97,0.0,111.94,56.76,55.18,0,C01745
504571,2025-08-22,1005,Air Fryer,Home & Kitchen,Middle East,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00193
504572,2024-04-10,1013,Sneakers,Apparel,Middle East,Marketplace,2,39.27,0.05,74.61,39.96,34.65,0,C00398
504573,2024-02-22,1024,Resistance Bands,Sports,Asia Pacific,Mobile App,1,73.75,0.0,73.75,46.0,27.75,0,C01029
504574,2024-03-15,1003,Laptop Stand,Electronics,Europe,Website,1,22.02,0.0,22.02,9.36,12.66,0,C01270
504575,2025-03-28,1000,Wireless Earbuds,Electronics,North America,Website,3,80.93,0.0,242.79,99.27,143.52,0,C00815
504576,2024-04-12,1002,Bluetooth Speaker,Electronics,Middle East,Mobile App,1,26.25,0.0,26.25,16.7,9.55,0,C01046
504577,2025-09-04,1005,Air Fryer,Home & Kitchen,Latin America,Website,2,16.13,0.0,32.26,13.08,19.18,0,C01673
504578,2024-01-10,1006,Coffee Maker,Home & Kitchen,Middle East,Website,2,110.15,0.0,220.3,134.86,85.44,0,C01536
504579,2024-04-24,1017,Moisturizer,Beauty,Latin America,Mobile App,1,177.23,0.1,159.51,77.42,82.09,0,C00155
504580,2024-07-18,1016,Shampoo,Beauty,Middle East,Mobile App,1,24.14,0.05,22.93,9.88,13.05,0,C01123
504581,2025-09-21,1008,Cookware Set,Home & Kitchen,Latin America,Marketplace,1,55.01,0.0,55.01,27.82,27.19,0,C00860
504582,2024-09-14,1007,Blender,Home & Kitchen,Latin America,Mobile App,1,29.86,0.0,29.86,18.64,11.22,0,C00631
504583,2025-05-19,1001,Smart Watch,Electronics,Europe,Website,1,123.31,0.1,110.98,59.9,51.08,0,C00299
504584,2025-05-09,1002,Bluetooth Speaker,Electronics,Middle East,Website,4,26.25,0.0,105.0,66.8,38.2,0,C00362
504585,2025-10-22,1013,Sneakers,Apparel,Asia Pacific,Website,1,39.27,0.0,39.27,19.98,19.29,0,C01713
504586,2025-06-28,1006,Coffee Maker,Home & Kitchen,Europe,Website,1,110.15,0.0,110.15,67.43,42.72,0,C00858
504587,2025-11-25,1009,Vacuum Cleaner,Home & Kitchen,Middle East,Mobile App,4,64.34,0.05,244.49,149.6,94.89,0,C00698
504588,2025-10-02,1019,Sunscreen,Beauty,Latin America,Website,1,106.12,0.15,90.2,56.32,33.88,0,C00602
504589,2024-07-05,1018,Lipstick,Beauty,Latin America,Website,2,41.98,0.0,83.96,55.7,28.26,0,C00483
504590,2025-06-05,1006,Coffee Maker,Home & Kitchen,Latin America,Website,1,110.15,0.05,104.64,67.43,37.21,0,C00436
504591,2024-07-02,1017,Moisturizer,Beauty,North America,Mobile App,2,177.23,0.0,354.46,154.84,199.62,0,C01348
504592,2025-11-20,1018,Lipstick,Beauty,Asia Pacific,Website,1,41.98,0.0,41.98,27.85,14.13,0,C01226
504593,2025-03-29,1004,USB-C Hub,Electronics,Asia Pacific,Mobile App,1,109.12,0.05,103.66,50.08,53.58,0,C00338
504594,2025-07-05,1024,Resistance Bands,Sports,Europe,Website,1,73.75,0.0,73.75,46.0,27.75,0,C00763
504595,2024-04-21,1023,Water Bottle,Sports,Europe,Website,1,55.97,0.05,53.17,28.38,24.79,0,C01042
504596,2025-05-28,1017,Moisturizer,Beauty,Asia Pacific,Website,1,177.23,0.0,177.23,77.42,99.81,0,C01127
504597,2025-06-27,1015,Face Serum,Beauty,Latin America,Website,2,80.28,0.15,136.48,101.14,35.34,0,C00620
504598,2024-11-03,1005,Air Fryer,Home & Kitchen,Middle East,Website,1,16.13,0.0,16.13,6.54,9.59,1,C00475
504599,2025-11-19,1019,Sunscreen,Beauty,Europe,Website,2,106.12,0.2,169.79,112.64,57.15,0,C00461
504600,2024-07-15,1021,Dumbbells,Sports,Latin America,Mobile App,1,18.19,0.0,18.19,7.58,10.61,0,C00442
504601,2024-06-10,1018,Lipstick,Beauty,Middle East,Mobile App,2,41.98,0.05,79.76,55.7,24.06,0,C00916
504602,2024-11-29,1013,Sneakers,Apparel,Middle East,Marketplace,1,39.27,0.0,39.27,19.98,19.29,0,C00171
504603,2025-10-31,1008,Cookware Set,Home & Kitchen,Middle East,Mobile App,1,55.01,0.0,55.01,27.82,27.19,0,C01547
504604,2024-10-02,1020,Yoga Mat,Sports,Europe,Marketplace,2,27.52,0.1,49.54,28.3,21.24,0,C00844
504605,2025-04-28,1019,Sunscreen,Beauty,Asia Pacific,Website,1,106.12,0.0,106.12,56.32,49.8,0,C00065
504606,2024-11-09,1009,Vacuum Cleaner,Home & Kitchen,Asia Pacific,Mobile App,2,64.34,0.1,115.81,74.8,41.01,0,C01714
504607,2024-11-18,1005,Air Fryer,Home & Kitchen,Latin America,Website,1,16.13,0.2,12.9,6.54,6.36,0,C01137
504608,2025-07-30,1006,Coffee Maker,Home & Kitchen,Latin America,Mobile App,2,110.15,0.1,198.27,134.86,63.41,1,C01064
504609,2024-01-06,1002,Bluetooth Speaker,Electronics,Latin America,Website,2,26.25,0.05,49.88,33.4,16.48,0,C01670
504610,2025-02-22,1005,Air Fryer,Home & Kitchen,Asia Pacific,Mobile App,1,16.13,0.0,16.13,6.54,9.59,0,C01082
504611,2024-05-23,1014,Hoodie,Apparel,Latin America,Mobile App,1,71.73,0.05,68.14,49.43,18.71,0,C01609
504612,2024-01-20,1024,Resistance Bands,Sports,Europe,Website,1,73.75,0.1,66.38,46.0,20.38,0,C01761
504613,2024-09-19,1000,Wireless Earbuds,Electronics,Asia Pacific,Mobile App,1,80.93,0.05,76.88,33.09,43.79,0,C01509
504614,2024-01-25,1010,T-Shirt,Apparel,Asia Pacific,Website,1,79.05,0.0,79.05,50.89,28.16,0,C00232
504615,2025-01-26,1008,Cookware Set,Home & Kitchen,Asia Pacific,Mobile App,1,55.01,0.05,52.26,27.82,24.44,0,C00159
504616,2024-07-23,1005,Air Fryer,Home & Kitchen,Europe,Mobile App,1,16.13,0.0,16.13,6.54,9.59,0,C00505
504617,2025-03-26,1021,Dumbbells,Sports,Asia Pacific,Website,1,18.19,0.2,14.55,7.58,6.97,0,C00447
504618,2024-09-05,1023,Water Bottle,Sports,Europe,Website,1,55.97,0.05,53.17,28.38,24.79,0,C00371
504619,2025-05-06,1012,Jacket,Apparel,Middle East,Website,1,88.76,0.1,79.88,39.21,40.67,0,C00372
504620,2024-02-17,1007,Blender,Home & Kitchen,Latin America,Mobile App,4,29.86,0.0,119.44,74.56,44.88,0,C00139
504621,2025-12-24,1008,Cookware Set,Home & Kitchen,Latin America,Website,4,55.01,0.05,209.04,111.28,97.76,0,C00325
504622,2025-09-13,1015,Face Serum,Beauty,Middle East,Website,2,80.28,0.0,160.56,101.14,59.42,0,C01486
504623,2024-04-13,1012,Jacket,Apparel,North America,Mobile App,1,88.76,0.2,71.01,39.21,31.8,0,C01505
504624,2024-10-09,1018,Lipstick,Beauty,Middle East,Website,1,41.98,0.0,41.98,27.85,14.13,0,C01417
504625,2024-10-18,1001,Smart Watch,Electronics,North America,Website,1,123.31,0.1,110.98,59.9,51.08,0,C00473
504626,2024-03-16,1023,Water Bottle,Sports,Asia Pacific,Marketplace,1,55.97,0.0,55.97,28.38,27.59,0,C00162
504627,2025-02-27,1016,Shampoo,Beauty,Europe,Marketplace,2,24.14,0.05,45.87,19.76,26.11,0,C00830
504628,2025-08-26,1019,Sunscreen,Beauty,Asia Pacific,Mobile App,1,106.12,0.0,106.12,56.32,49.8,0,C01626
504629,2025-07-29,1005,Air Fryer,Home & Kitchen,North America,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00702
504630,2024-12-01,1012,Jacket,Apparel,Middle East,Mobile App,3,88.76,0.1,239.65,117.63,122.02,0,C00977
504631,2025-11-07,1013,Sneakers,Apparel,Asia Pacific,Mobile App,2,39.27,0.0,78.54,39.96,38.58,0,C00285
504632,2024-10-25,1009,Vacuum Cleaner,Home & Kitchen,North America,Website,3,64.34,0.0,193.02,112.2,80.82,0,C01020
504633,2024-03-10,1015,Face Serum,Beauty,Asia Pacific,Marketplace,1,80.28,0.0,80.28,50.57,29.71,0,C01401
504634,2025-01-04,1012,Jacket,Apparel,Latin America,Mobile App,2,88.76,0.05,168.64,78.42,90.22,0,C01778
504635,2024-08-07,1018,Lipstick,Beauty,Europe,Website,1,41.98,0.15,35.68,27.85,7.83,0,C00381
504636,2024-08-21,1004,USB-C Hub,Electronics,Latin America,Website,1,109.12,0.0,109.12,50.08,59.04,0,C00184
504637,2024-07-22,1011,Jeans,Apparel,Asia Pacific,Website,2,48.52,0.0,97.04,53.82,43.22,0,C01547
504638,2024-01-24,1002,Bluetooth Speaker,Electronics,Europe,Website,1,26.25,0.0,26.25,16.7,9.55,0,C00174
504639,2025-02-24,1005,Air Fryer,Home & Kitchen,Latin America,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00514
504640,2025-05-13,1004,USB-C Hub,Electronics,North America,Mobile App,1,109.12,0.15,92.75,50.08,42.67,0,C00611
504641,2024-03-02,1013,Sneakers,Apparel,Middle East,Website,2,39.27,0.05,74.61,39.96,34.65,0,C00353
504642,2025-08-02,1021,Dumbbells,Sports,Latin America,Marketplace,1,18.19,0.0,18.19,7.58,10.61,0,C00294
504643,2025-05-31,1019,Sunscreen,Beauty,Asia Pacific,Mobile App,1,106.12,0.0,106.12,56.32,49.8,0,C00910
504644,2025-05-18,1018,Lipstick,Beauty,Asia Pacific,Mobile App,2,41.98,0.0,83.96,55.7,28.26,0,C00891
504645,2025-10-11,1003,Laptop Stand,Electronics,North America,Mobile App,2,22.02,0.2,35.23,18.72,16.51,0,C00536
504646,2025-08-01,1020,Yoga Mat,Sports,North America,Marketplace,1,27.52,0.0,27.52,14.15,13.37,0,C01256
504647,2024-04-25,1006,Coffee Maker,Home & Kitchen,Middle East,Website,1,110.15,0.1,99.14,67.43,31.71,0,C00614
504648,2025-06-09,1010,T-Shirt,Apparel,North America,Mobile App,1,79.05,0.05,75.1,50.89,24.21,0,C01347
504649,2025-04-24,1008,Cookware Set,Home & Kitchen,Middle East,Mobile App,1,55.01,0.0,55.01,27.82,27.19,0,C00855
504650,2024-07-14,1017,Moisturizer,Beauty,North America,Mobile App,2,177.23,0.0,354.46,154.84,199.62,0,C01728
504651,2025-03-17,1004,USB-C Hub,Electronics,Asia Pacific,Website,1,109.12,0.05,103.66,50.08,53.58,0,C00070
